CodClientes;Faturado;SetorAtendim;Emissao;Saida;Transacao;CodProdut;Valor_prod;Qtd;Ganho
3171;S;6;20190110;20190114;36930;76;59.7;50;2985
3171;S;1;20190127;20190127;37838;89;73.5;17;1249.5
3171;S;5;20190504;20190504;42869;126;69.4;18;1249.2
3171;S;5;20190705;20190707;46063;72;53.3;8;426.4
3171;S;5;20190724;20190724;47083;71;46.2;47;2171.4
3171;S;6;20190823;20190825;48592;119;24.5;30;735
3171;S;7;20190908;20190910;49397;106;72.1;16;1153.6
3171;S;2;20190914;20190917;49713;105;37.6;13;488.8
3171;S;7;20210328;20210328;78641;101;60.3;36;2170.8
3171;S;6;20210408;20210409;79188;61;34;31;1054
3171;S;4;20210409;20210411;79248;109;32.9;6;197.4
3171;S;1;20210728;20210728;84872;130;50.6;36;1821.6
3171;N;2;20210910;20210913;86982;73;47.5;38;1805
4340;S;7;20190121;20190122;37507;102;61.6;15;924
4340;S;2;20190205;20190205;38239;82;47.4;24;1137.6
4340;S;1;20190208;20190211;38409;117;73;5;365
4340;S;1;20190508;20190510;43102;130;50.6;31;1568.6
4340;S;3;20190825;20190828;48685;95;42.9;20;858
4340;S;1;20200109;20200110;55702;127;54.1;45;2434.5
4340;S;6;20200118;20200121;56203;95;42.9;65;2788.5
4340;S;2;20200210;20200210;57314;133;50.2;40;2008
4340;S;1;20200313;20200315;58957;87;60.3;12;723.6
4340;S;1;20210313;20210313;77824;115;34.6;72;2491.2
4340;S;5;20210506;20210509;80603;71;46.2;39;1801.8
4340;S;2;20210812;20210815;85568;100;63.3;21;1329.3
4340;S;1;20210820;20210823;85961;128;51.3;54;2770.2
4340;S;2;20210822;20210823;86085;108;50.5;28;1414
4340;S;6;20211009;20211009;88471;72;53.3;26;1385.8
1015;S;4;20190326;20190326;40882;115;34.6;31;1072.6
1015;S;3;20190401;20190405;41154;60;32.7;1;32.7
1015;S;1;20190414;20190416;41828;119;24.5;26;637
1015;S;6;20190520;20190522;43667;123;43.9;11;482.9
1015;S;5;20190614;20190614;44953;93;69.8;16;1116.8
1015;S;5;20190721;20190725;46892;104;37.8;39;1474.2
1015;S;3;20190827;20190827;48781;133;50.2;26;1305.2
1015;S;2;20190913;20190916;49623;94;32;27;864
1015;S;6;20191018;20191021;51440;89;73.5;10;735
1015;N;5;20191224;20191224;54948;87;60.3;18;1085.4
1015;S;5;20210301;20210305;77210;90;44.5;21;934.5
1015;S;2;20210404;20210407;78924;127;54.1;57;3083.7
1015;S;2;20210410;20210413;79289;90;44.5;33;1468.5
1015;S;1;20210418;20210419;79667;82;47.4;76;3602.4
1015;S;2;20210504;20210506;80450;107;45.3;50;2265
1015;S;1;20210504;20210504;80486;64;20.6;51;1050.6
1015;S;1;20210718;20210719;84346;73;47.5;32;1520
1015;S;3;20210811;20210814;85505;97;43.2;28;1209.6
1015;S;1;20210929;20210929;87967;119;24.5;17;416.5
3618;S;5;20190226;20190226;39353;61;34;39;1326
3618;S;5;20190411;20190414;41697;131;30;61;1830
3618;S;3;20190414;20190417;41836;111;63.9;47;3003.3
3618;S;6;20190613;20190616;44901;125;69.1;47;3247.7
3618;S;4;20190712;20190715;46451;64;20.6;59;1215.4
3618;S;5;20190929;20190929;50462;97;43.2;38;1641.6
3618;S;6;20191118;20191118;53025;103;35.9;8;287.2
3618;S;6;20191221;20191225;54775;89;73.5;1;73.5
3618;S;6;20200213;20200213;57499;66;20;27;540
3618;S;3;20210214;20210214;76446;93;69.8;11;767.8
3618;S;5;20210310;20210311;77708;81;56.6;71;4018.6
3618;S;6;20210415;20210415;79505;95;42.9;29;1244.1
3618;S;3;20210702;20210706;83505;80;57.5;13;747.5
3618;S;3;20210712;20210716;84030;84;62.8;20;1256
3618;S;2;20210830;20210830;86439;101;60.3;45;2713.5
3618;S;2;20210927;20210927;87864;105;37.6;62;2331.2
3394;S;5;20190418;20190419;42005;119;24.5;27;661.5
3394;S;2;20190507;20190509;43040;84;62.8;32;2009.6
3394;S;1;20190512;20190516;43291;134;59;39;2301
3394;S;3;20190603;20190603;44368;118;57.1;56;3197.6
3394;S;6;20190902;20190903;49066;100;63.3;38;2405.4
3394;S;1;20200113;20200115;55880;115;34.6;58;2006.8
3394;S;1;20200204;20200204;57000;90;44.5;33;1468.5
3394;S;3;20210412;20210416;79382;85;41.1;36;1479.6
3394;S;2;20210517;20210518;81161;112;42.5;72;3060
3394;S;6;20210703;20210703;83568;107;45.3;34;1540.2
3394;S;6;20210728;20210728;84850;122;29;79;2291
1689;S;5;20190330;20190330;41078;65;47.6;69;3284.4
1689;S;6;20190405;20190406;41341;91;67.9;10;679
1689;S;3;20190706;20190707;46082;134;59;32;1888
1689;S;4;20200224;20200226;58039;73;47.5;24;1140
1689;S;5;20210306;20210309;77478;99;28.6;70;2002
1689;N;5;20210429;20210429;80246;123;43.9;54;2370.6
1689;S;1;20210813;20210815;85627;131;30;38;1140
1689;S;1;20211004;20211007;88222;133;50.2;46;2309.2
3151;S;1;20190111;20190114;37003;94;32;37;1184
3151;S;1;20190419;20190419;42108;85;41.1;60;2466
3151;S;1;20190820;20190823;48454;84;62.8;9;565.2
3151;N;3;20190904;20190905;49152;117;73;9;657
3151;S;6;20191005;20191008;50805;91;67.9;17;1154.3
3151;S;1;20191126;20191126;53453;93;69.8;9;628.2
3151;S;1;20200315;20200317;59064;72;53.3;12;639.6
3151;S;5;20210216;20210217;76515;134;59;43;2537
3151;S;1;20210223;20210223;76895;80;57.5;32;1840
3151;S;1;20210724;20210724;84660;111;63.9;22;1405.8
3151;S;6;20210830;20210830;86477;117;73;14;1022
3151;S;2;20211002;20211003;88147;91;67.9;31;2104.9
4522;S;5;20190212;20190215;38642;134;59;30;1770
4522;S;3;20190311;20190313;40054;81;56.6;59;3339.4
4522;S;3;20190528;20190528;44110;63;17;19;323
4522;S;2;20190725;20190727;47125;77;68.4;33;2257.2
4522;S;5;20190826;20190826;48724;66;20;77;1540
4522;S;3;20190922;20190922;50137;128;51.3;10;513
4522;S;4;20191220;20191220;54728;99;28.6;64;1830.4
4522;S;5;20200208;20200209;57243;96;65.9;25;1647.5
4522;S;3;20200211;20200211;57390;75;40.7;48;1953.6
4522;S;2;20200326;20200326;59645;97;43.2;9;388.8
4522;N;3;20210212;20210213;76284;99;28.6;70;2002
4522;S;6;20210312;20210313;77779;77;68.4;39;2667.6
4522;S;4;20210529;20210529;81744;123;43.9;61;2677.9
4522;S;6;20210613;20210617;82518;130;50.6;66;3339.6
4522;S;6;20210727;20210727;84798;93;69.8;49;3420.2
4522;S;2;20210904;20210908;86668;69;38.9;15;583.5
3792;S;6;20190111;20190112;36980;116;35.9;45;1615.5
3792;S;3;20190224;20190225;39270;93;69.8;8;558.4
3792;S;1;20190226;20190226;39378;60;32.7;75;2452.5
3792;S;7;20190518;20190521;43580;118;57.1;39;2226.9
3792;S;5;20191108;20191108;52470;106;72.1;9;648.9
3792;S;3;20191214;20191215;54397;120;61.1;34;2077.4
3792;S;2;20191224;20191225;54951;81;56.6;14;792.4
3792;S;1;20200118;20200120;56159;115;34.6;70;2422
3792;S;2;20200209;20200213;57268;122;29;76;2204
3792;S;1;20210211;20210214;76264;76;59.7;8;477.6
3792;S;7;20210212;20210216;76297;69;38.9;39;1517.1
3792;S;3;20210330;20210330;78744;70;58.1;12;697.2
3792;S;7;20210509;20210512;80749;134;59;33;1947
3792;S;1;20210514;20210516;81017;62;19.2;32;614.4
3792;S;4;20210812;20210813;85562;103;35.9;17;610.3
3792;S;4;20210911;20210915;87014;123;43.9;27;1185.3
1906;S;5;20190115;20190117;37193;130;50.6;51;2580.6
1906;S;3;20190127;20190127;37820;120;61.1;11;672.1
1906;S;2;20190410;20190413;41633;125;69.1;18;1243.8
1906;S;2;20190429;20190429;42641;92;50.7;73;3701.1
1906;S;2;20190521;20190524;43721;68;12.5;18;225
1906;S;6;20190909;20190912;49419;86;25.8;13;335.4
1906;S;3;20190920;20190924;50011;110;20.6;25;515
1906;S;2;20191122;20191126;53248;100;63.3;27;1709.1
1906;S;1;20200202;20200206;56942;134;59;37;2183
1906;S;3;20200205;20200208;57075;98;48.4;37;1790.8
1906;S;3;20210222;20210223;76861;99;28.6;60;1716
1906;S;2;20210223;20210223;76883;79;73.4;5;367
1906;S;3;20210605;20210606;82071;71;46.2;53;2448.6
1906;S;5;20210618;20210618;82752;77;68.4;23;1573.2
1906;S;6;20210719;20210721;84413;114;38;19;722
1906;N;3;20210815;20210815;85702;133;50.2;20;1004
1906;S;1;20210830;20210830;86443;62;19.2;42;806.4
3389;S;4;20190201;20190204;38038;115;34.6;32;1107.2
3389;S;3;20190703;20190707;45953;90;44.5;14;623
3389;S;6;20190723;20190724;47062;131;30;20;600
3389;S;1;20190809;20190809;47899;110;20.6;11;226.6
3389;S;2;20191026;20191026;51863;103;35.9;9;323.1
3389;S;2;20191028;20191028;51970;134;59;44;2596
3389;S;2;20191204;20191205;53919;100;63.3;37;2342.1
3389;S;2;20200301;20200302;58352;81;56.6;27;1528.2
3389;S;3;20210321;20210321;78282;101;60.3;27;1628.1
3389;S;1;20210701;20210701;83469;94;32;49;1568
3389;S;7;20210814;20210814;85665;96;65.9;27;1779.3
3389;S;1;20211004;20211008;88229;110;20.6;21;432.6
4142;S;6;20190426;20190426;42477;62;19.2;32;614.4
4142;S;1;20190510;20190512;43202;66;20;47;940
4142;S;3;20190525;20190526;43955;84;62.8;38;2386.4
4142;S;5;20190914;20190918;49711;127;54.1;43;2326.3
4142;S;1;20190922;20190923;50135;106;72.1;20;1442
4142;S;3;20191221;20191222;54766;79;73.4;1;73.4
4142;S;5;20191222;20191224;54843;88;29;79;2291
4142;S;2;20200111;20200113;55819;73;47.5;10;475
4142;S;6;20210321;20210325;78291;91;67.9;46;3123.4
4142;S;1;20210907;20210911;86823;100;63.3;15;949.5
3403;S;2;20190429;20190429;42665;127;54.1;57;3083.7
3403;S;2;20191015;20191018;51317;131;30;17;510
3403;S;3;20191123;20191123;53295;111;63.9;35;2236.5
3403;S;1;20191223;20191225;54876;100;63.3;24;1519.2
3403;S;1;20200228;20200228;58281;114;38;73;2774
3403;S;3;20200312;20200316;58935;81;56.6;51;2886.6
3403;S;3;20210328;20210328;78631;95;42.9;32;1372.8
3403;S;2;20210430;20210430;80266;85;41.1;24;986.4
3403;S;1;20210520;20210522;81282;107;45.3;49;2219.7
3403;S;1;20210705;20210706;83647;73;47.5;14;665
3403;S;5;20210821;20210825;86006;90;44.5;25;1112.5
3403;S;3;20210920;20210924;87510;63;17;36;612
3403;S;3;20211014;20211018;88728;125;69.1;16;1105.6
1677;S;2;20190224;20190226;39235;83;53.4;32;1708.8
1677;S;1;20190408;20190409;41529;82;47.4;44;2085.6
1677;S;1;20190706;20190708;46117;80;57.5;9;517.5
1677;S;6;20190906;20190908;49249;106;72.1;6;432.6
1677;S;6;20210205;20210209;75947;73;47.5;42;1995
1677;S;1;20210701;20210705;83443;68;12.5;50;625
277;S;1;20190113;20190113;37108;105;37.6;76;2857.6
277;S;2;20190606;20190606;44533;73;47.5;20;950
277;S;2;20190624;20190626;45459;117;73;13;949
277;S;2;20190801;20190801;47486;115;34.6;38;1314.8
277;S;6;20190809;20190812;47880;73;47.5;22;1045
277;S;1;20190814;20190818;48166;69;38.9;42;1633.8
277;S;6;20190914;20190915;49703;107;45.3;29;1313.7
277;S;6;20191021;20191024;51624;78;52.3;17;889.1
277;S;1;20200111;20200114;55805;81;56.6;50;2830
277;S;5;20200305;20200307;58571;104;37.8;55;2079
277;S;4;20200307;20200309;58689;117;73;1;73
277;S;4;20200316;20200317;59121;90;44.5;15;667.5
277;S;1;20210310;20210314;77683;64;20.6;32;659.2
277;S;1;20210319;20210322;78173;118;57.1;19;1084.9
277;S;2;20210325;20210327;78461;101;60.3;49;2954.7
277;S;4;20210425;20210426;80009;91;67.9;19;1290.1
277;S;7;20210810;20210811;85458;84;62.8;27;1695.6
277;S;5;20210926;20210926;87816;122;29;78;2262
3115;S;1;20191006;20191006;50828;77;68.4;32;2188.8
3115;S;6;20191013;20191015;51221;74;72.8;20;1456
3115;S;3;20200208;20200209;57253;81;56.6;38;2150.8
3115;S;3;20210321;20210323;78266;73;47.5;29;1377.5
3115;S;1;20210330;20210330;78736;100;63.3;17;1076.1
3115;S;3;20210725;20210728;84733;111;63.9;40;2556
3115;S;3;20210813;20210816;85617;106;72.1;12;865.2
3115;S;1;20210907;20210908;86852;97;43.2;31;1339.2
3115;S;6;20211008;20211011;88425;130;50.6;65;3289
3115;S;2;20211023;20211026;89200;83;53.4;17;907.8
1461;S;3;20190206;20190207;38267;96;65.9;25;1647.5
1461;S;3;20190210;20190212;38484;134;59;16;944
1461;S;5;20190517;20190517;43542;70;58.1;22;1278.2
1461;S;1;20190614;20190617;44941;108;50.5;42;2121
1461;S;7;20190716;20190719;46641;96;65.9;29;1911.1
1461;S;1;20190824;20190828;48642;64;20.6;56;1153.6
1461;S;5;20190920;20190924;50006;115;34.6;67;2318.2
1461;S;1;20191114;20191115;52787;101;60.3;36;2170.8
1461;S;1;20191207;20191211;54023;123;43.9;71;3116.9
1461;S;3;20210203;20210205;75809;125;69.1;19;1312.9
1461;S;7;20210227;20210227;77093;85;41.1;34;1397.4
1470;S;5;20190318;20190318;40446;68;12.5;54;675
1470;S;6;20190325;20190327;40841;122;29;63;1827
1470;S;3;20190429;20190429;42659;90;44.5;20;890
1470;S;1;20190612;20190613;44801;76;59.7;24;1432.8
1470;S;6;20190723;20190725;47064;133;50.2;35;1757
1470;S;1;20191203;20191206;53807;116;35.9;24;861.6
1470;S;3;20210418;20210419;79673;103;35.9;45;1615.5
1470;S;6;20210425;20210426;80020;69;38.9;57;2217.3
1470;S;6;20210907;20210910;86838;94;32;6;192
1470;S;5;20210925;20210926;87778;67;15.7;18;282.6
1470;S;2;20211023;20211025;89187;103;35.9;42;1507.8
2339;S;6;20190423;20190427;42310;105;37.6;37;1391.2
2339;S;3;20190530;20190530;44208;108;50.5;36;1818
2339;S;3;20190601;20190604;44267;121;45.6;42;1915.2
2339;S;2;20191016;20191018;51376;112;42.5;72;3060
2339;S;5;20191110;20191110;52594;88;29;55;1595
2339;S;5;20191122;20191126;53217;108;50.5;37;1868.5
2339;N;3;20210305;20210305;77421;72;53.3;25;1332.5
2339;S;5;20210329;20210329;78688;112;42.5;14;595
2339;S;1;20210508;20210508;80692;133;50.2;48;2409.6
4346;S;1;20190304;20190304;39699;67;15.7;27;423.9
4346;S;5;20190802;20190802;47503;86;25.8;32;825.6
4346;S;1;20200126;20200126;56597;123;43.9;68;2985.2
4346;S;4;20210210;20210212;76209;99;28.6;55;1573
4346;S;5;20210408;20210411;79184;104;37.8;47;1776.6
4346;S;6;20210527;20210527;81667;125;69.1;37;2556.7
4346;S;3;20210601;20210602;81868;74;72.8;4;291.2
4346;S;2;20210802;20210806;85066;88;29;12;348
4346;S;6;20210806;20210806;85257;76;59.7;29;1731.3
4346;S;7;20210817;20210817;85813;68;12.5;20;250
4346;S;2;20210909;20210910;86912;100;63.3;36;2278.8
4526;S;4;20190219;20190223;38968;108;50.5;35;1767.5
4526;S;1;20190514;20190518;43371;130;50.6;11;556.6
4526;S;1;20190619;20190621;45198;118;57.1;66;3768.6
4526;S;2;20190707;20190707;46153;103;35.9;64;2297.6
4526;S;1;20190926;20190926;50284;91;67.9;23;1561.7
4526;S;4;20190926;20190926;50325;119;24.5;49;1200.5
4526;S;6;20200310;20200314;58799;126;69.4;18;1249.2
4526;S;6;20210530;20210530;81805;120;61.1;14;855.4
4526;S;1;20210610;20210611;82318;107;45.3;34;1540.2
3137;S;7;20190203;20190207;38137;94;32;26;832
3137;S;1;20190820;20190821;48448;86;25.8;43;1109.4
3137;S;3;20190903;20190905;49102;129;56.7;7;396.9
3137;S;5;20190903;20190905;49104;100;63.3;36;2278.8
3137;N;7;20191115;20191118;52825;116;35.9;76;2728.4
3137;S;5;20191217;20191219;54562;100;63.3;41;2595.3
3137;S;6;20210216;20210218;76554;131;30;54;1620
3137;S;3;20210713;20210714;84050;93;69.8;42;2931.6
3137;S;6;20210722;20210723;84533;68;12.5;37;462.5
3137;S;7;20210813;20210815;85613;93;69.8;29;2024.2
3820;S;7;20190129;20190129;37950;62;19.2;42;806.4
3820;S;6;20190613;20190616;44900;75;40.7;49;1994.3
3820;N;3;20190628;20190628;45657;130;50.6;17;860.2
3820;S;2;20191223;20191226;54896;105;37.6;8;300.8
3820;S;1;20210217;20210220;76613;106;72.1;14;1009.4
3820;S;3;20210321;20210325;78294;87;60.3;32;1929.6
3820;S;6;20210508;20210510;80695;97;43.2;32;1382.4
3820;S;5;20210612;20210615;82452;88;29;6;174
3820;S;6;20211005;20211005;88317;75;40.7;8;325.6
3613;S;1;20190423;20190427;42308;80;57.5;47;2702.5
3613;S;2;20190720;20190724;46835;126;69.4;22;1526.8
3613;S;6;20190825;20190828;48689;90;44.5;43;1913.5
3613;S;6;20191220;20191221;54741;105;37.6;10;376
3613;S;7;20191223;20191224;54920;130;50.6;68;3440.8
3613;S;2;20200212;20200215;57406;118;57.1;28;1598.8
3613;N;7;20210521;20210523;81373;125;69.1;46;3178.6
3613;S;6;20210602;20210605;81902;62;19.2;43;825.6
3613;S;2;20210612;20210612;82456;107;45.3;48;2174.4
3613;S;1;20210706;20210707;83732;87;60.3;40;2412
3613;S;3;20210708;20210709;83824;114;38;24;912
3613;S;3;20210906;20210909;86786;64;20.6;23;473.8
3613;S;2;20210923;20210924;87669;92;50.7;30;1521
3613;S;6;20211019;20211022;89010;65;47.6;36;1713.6
1224;S;1;20190212;20190215;38634;125;69.1;27;1865.7
1224;S;7;20190321;20190324;40636;122;29;55;1595
1224;S;5;20190428;20190428;42612;122;29;62;1798
1224;S;2;20190512;20190515;43284;97;43.2;45;1944
1224;S;2;20190607;20190607;44562;75;40.7;17;691.9
1224;S;1;20190706;20190710;46080;112;42.5;54;2295
1224;S;2;20190720;20190720;46852;87;60.3;39;2351.7
1224;S;7;20191129;20191129;53619;103;35.9;28;1005.2
1224;S;3;20191201;20191202;53720;64;20.6;22;453.2
1224;S;1;20191216;20191220;54525;62;19.2;33;633.6
1224;S;2;20200307;20200310;58686;111;63.9;36;2300.4
1224;S;6;20210509;20210511;80736;129;56.7;42;2381.4
1224;S;2;20210519;20210523;81243;125;69.1;14;967.4
1224;S;2;20210527;20210527;81672;134;59;15;885
1224;S;5;20210711;20210712;83975;86;25.8;41;1057.8
1224;S;3;20211002;20211005;88120;114;38;56;2128
1224;S;3;20211008;20211008;88448;75;40.7;29;1180.3
2520;S;6;20190318;20190322;40461;124;33.4;37;1235.8
2520;S;2;20190617;20190620;45082;124;33.4;60;2004
2520;S;6;20190708;20190708;46198;122;29;51;1479
2520;S;2;20190804;20190807;47661;115;34.6;22;761.2
2520;S;6;20190909;20190913;49425;130;50.6;27;1366.2
2520;S;3;20191011;20191011;51125;70;58.1;29;1684.9
2520;S;5;20191111;20191115;52621;72;53.3;50;2665
2520;S;6;20200119;20200123;56271;124;33.4;16;534.4
2520;S;2;20200127;20200127;56628;134;59;27;1593
2520;S;2;20200127;20200127;56683;75;40.7;12;488.4
2520;S;2;20210216;20210220;76559;80;57.5;7;402.5
2520;S;2;20210225;20210225;76997;65;47.6;62;2951.2
2520;S;3;20210327;20210327;78575;74;72.8;9;655.2
2520;S;2;20210504;20210506;80473;93;69.8;37;2582.6
2520;S;6;20210717;20210717;84293;65;47.6;47;2237.2
2520;S;6;20211014;20211015;88751;127;54.1;22;1190.2
3639;S;7;20190213;20190217;38661;85;41.1;31;1274.1
3639;S;5;20190319;20190319;40537;122;29;16;464
3639;S;2;20190529;20190529;44145;90;44.5;46;2047
3639;S;2;20190723;20190725;47006;102;61.6;41;2525.6
3639;S;1;20200125;20200127;56536;131;30;52;1560
3639;S;3;20200214;20200216;57509;130;50.6;56;2833.6
3639;S;6;20210212;20210215;76307;102;61.6;28;1724.8
3639;S;7;20210316;20210318;78011;125;69.1;17;1174.7
3639;S;3;20210418;20210421;79675;122;29;20;580
3639;S;3;20210816;20210818;85794;130;50.6;32;1619.2
317;S;1;20190114;20190116;37164;122;29;29;841
317;N;1;20190128;20190128;37901;121;45.6;20;912
317;S;1;20190419;20190422;42077;60;32.7;44;1438.8
317;S;3;20190523;20190526;43858;79;73.4;9;660.6
317;S;1;20190609;20190609;44678;106;72.1;9;648.9
317;S;2;20190715;20190718;46567;102;61.6;9;554.4
317;S;6;20191015;20191017;51322;110;20.6;9;185.4
317;S;1;20200122;20200126;56382;134;59;31;1829
317;S;5;20210309;20210312;77644;75;40.7;46;1872.2
317;S;6;20210406;20210406;79067;115;34.6;29;1003.4
2567;S;3;20190125;20190126;37723;100;63.3;17;1076.1
2567;S;2;20190225;20190228;39320;133;50.2;18;903.6
2567;S;5;20190630;20190630;45788;75;40.7;17;691.9
2567;S;5;20190801;20190803;47485;115;34.6;76;2629.6
2567;S;7;20190925;20190926;50235;116;35.9;58;2082.2
2567;S;6;20191020;20191022;51585;81;56.6;79;4471.4
2567;S;7;20200213;20200213;57471;94;32;14;448
2567;S;7;20200302;20200304;58401;132;23.9;30;717
2567;S;7;20200327;20200327;59715;92;50.7;39;1977.3
2567;S;5;20210415;20210419;79509;107;45.3;9;407.7
2567;S;1;20210521;20210523;81380;121;45.6;19;866.4
2567;S;5;20210720;20210721;84482;104;37.8;60;2268
2567;S;7;20210721;20210725;84489;107;45.3;26;1177.8
3444;S;5;20190318;20190322;40450;102;61.6;7;431.2
3444;S;1;20190505;20190507;42917;89;73.5;2;147
3444;S;1;20190526;20190526;44001;72;53.3;10;533
3444;S;5;20190801;20190803;47472;75;40.7;36;1465.2
3444;S;6;20191004;20191005;50753;74;72.8;16;1164.8
3444;S;6;20191025;20191028;51793;115;34.6;44;1522.4
3444;S;6;20191027;20191027;51921;91;67.9;15;1018.5
3444;S;7;20200130;20200130;56790;75;40.7;10;407
3444;S;1;20200224;20200227;58065;73;47.5;41;1947.5
3444;S;7;20200328;20200328;59795;99;28.6;17;486.2
3444;S;2;20210325;20210329;78501;80;57.5;10;575
4516;S;5;20190130;20190130;37998;121;45.6;39;1778.4
4516;S;2;20190214;20190217;38700;91;67.9;18;1222.2
4516;S;3;20190323;20190327;40740;60;32.7;23;752.1
4516;S;6;20190618;20190622;45160;84;62.8;35;2198
4516;S;1;20190810;20190811;47944;102;61.6;29;1786.4
4516;S;5;20191010;20191012;51069;76;59.7;20;1194
4516;S;1;20191016;20191017;51372;63;17;51;867
4516;S;1;20191108;20191110;52444;80;57.5;13;747.5
4516;S;6;20200113;20200114;55931;74;72.8;16;1164.8
4516;S;2;20210216;20210216;76519;77;68.4;41;2804.4
4516;S;1;20210704;20210708;83610;84;62.8;16;1004.8
1927;S;1;20190129;20190129;37951;83;53.4;18;961.2
1927;S;1;20190212;20190212;38585;91;67.9;39;2648.1
1927;S;5;20190305;20190305;39754;87;60.3;40;2412
1927;S;6;20190305;20190308;39763;75;40.7;44;1790.8
1927;S;6;20190329;20190329;41016;134;59;26;1534
1927;N;5;20190615;20190615;45000;106;72.1;3;216.3
1927;S;2;20190714;20190716;46526;91;67.9;14;950.6
1927;S;6;20191029;20191029;52036;130;50.6;37;1872.2
1927;S;5;20200305;20200308;58542;78;52.3;23;1202.9
1927;S;5;20210212;20210214;76285;62;19.2;42;806.4
1927;S;5;20210522;20210522;81412;92;50.7;41;2078.7
1927;S;3;20210711;20210713;83956;69;38.9;31;1205.9
1927;S;6;20210819;20210820;85915;109;32.9;40;1316
1927;S;1;20210915;20210915;87260;123;43.9;45;1975.5
4367;S;3;20190307;20190307;39834;95;42.9;31;1329.9
4367;S;7;20190322;20190322;40686;61;34;46;1564
4367;S;1;20190630;20190630;45768;76;59.7;25;1492.5
4367;S;6;20190912;20190914;49619;120;61.1;49;2993.9
4367;S;6;20190920;20190922;50017;70;58.1;27;1568.7
4367;S;6;20191202;20191203;53797;111;63.9;45;2875.5
4367;S;5;20200216;20200217;57628;87;60.3;45;2713.5
4367;S;6;20200315;20200316;59062;88;29;36;1044
4367;N;3;20211012;20211013;88618;60;32.7;37;1209.9
2336;S;2;20190223;20190227;39202;123;43.9;35;1536.5
2336;S;2;20190224;20190227;39234;101;60.3;36;2170.8
2336;S;3;20190414;20190416;41818;72;53.3;45;2398.5
2336;S;1;20190628;20190628;45667;88;29;51;1479
