index;index;cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;Situacao_Cadastral;data_inicio_atividade;uf;municipio;opcao_pelo_simples;opcao_mei;CodClientes;faturam_cancel;faturam_concluid;ST1;ST2;ST3;ST4;ST5;ST6;ST7;Qtd;valor_comprado;Interv_Transacao;duracao_transacao;Interv_Transacao_std;ultima_compra_ano;ultima_compra_mes;ultima_compra_dia;evasao;tempo_existencia
550;176623;8902505;1;53;1;2;2007-06-19;DF;9701;1;0;268;1;17;2;8;4;0;2;1;1;37.888888888888886;1719.5777777777778;58;1.6666666666666667;60.94884121683316;2021;10;7;0;14
551;177428;8616988;2;0;0;2;2008-03-19;DF;9701;0;0;1905;3;17;5;2;5;0;3;5;0;34.6;1535.7649999999999;53;2.4;39.92270926028744;2021;10;24;0;13
552;178097;2223966;57;78;0;2;2008-10-23;DF;9701;0;0;353;2;15;6;3;1;1;3;2;1;32.1764705882353;994.3941176470589;62;1.7647058823529411;33.41962138848972;2021;10;23;0;13
553;179457;11169063;3;54;0;2;2009-09-23;DF;9701;0;0;690;0;21;3;5;6;1;2;4;0;33.476190476190474;1282.1904761904761;47;1.619047619047619;44.89643638419424;2021;10;19;0;12
554;180109;11669189;1;26;1;2;2010-03-08;DF;9701;0;0;3278;0;11;2;1;2;0;5;1;0;26.272727272727273;770.2;73;1.8181818181818181;55.383752130024554;2021;9;9;0;11
555;180419;11917885;1;4;1;2;2010-04-20;DF;9701;0;0;3702;0;18;2;3;5;2;3;3;0;33.05555555555556;1080.7777777777778;56;1.4444444444444444;54.43315954573543;2021;10;18;0;11
556;180530;11999092;1;81;1;2;2010-05-24;DF;9701;1;0;3715;1;13;2;1;4;1;2;3;1;32.214285714285715;1011.2571428571429;70;2.2142857142857144;70.64537657036892;2021;9;22;0;11
557;180647;12093606;1;6;1;4;2010-06-16;DF;9701;0;0;1142;3;15;4;3;2;0;5;4;0;33.333333333333336;1393.822222222222;55;1.8333333333333333;51.909290059330104;2021;10;2;0;11
558;181163;4753097;2;45;0;8;2010-08-30;DF;9701;0;0;3697;3;17;4;4;5;1;2;1;3;44.95;1409.6;47;1.45;63.34332428363654;2021;9;2;1;11
559;181587;12816050;1;20;1;2;2010-10-11;DF;9701;0;0;4632;1;12;0;6;3;0;1;2;1;26.0;785.4307692307692;79;1.0769230769230769;52.968281913697076;2021;8;23;0;11
560;182137;13266676;1;73;1;2;2011-02-15;DF;9701;0;0;1642;1;18;5;2;7;0;2;3;0;28.789473684210527;1396.942105263158;50;1.736842105263158;51.402700846560464;2021;10;12;0;10
561;182244;4784569;2;27;0;2;2011-02-28;DF;9701;0;0;1284;2;15;1;4;3;1;3;5;0;28.58823529411765;1207.1647058823528;54;1.2941176470588236;50.7467671384099;2021;10;1;0;10
562;182355;13434753;1;57;1;2;2011-03-25;DF;9701;0;0;3606;1;18;5;4;2;0;2;5;1;33.421052631578945;1351.3052631578946;46;1.3157894736842106;36.67053851611302;2021;5;29;1;10
563;182607;11075952;1;90;1;2;2009-08-19;DF;9701;0;0;2404;2;10;5;2;1;0;1;3;0;46.083333333333336;1533.4750000000001;78;2.5;70.10028235875274;2021;9;19;0;12
564;184143;14719831;1;22;1;2;2011-11-30;DF;9701;1;0;3599;2;21;6;4;4;1;1;5;2;39.73913043478261;1854.4956521739132;44;1.7826086956521738;47.90419588586238;2021;9;16;0;10
565;184466;15005405;1;90;1;2;2012-02-06;DF;9701;1;1;1626;0;16;4;6;1;1;2;1;1;24.4375;1091.68125;52;1.3125;53.71960122297592;2021;5;20;1;9
566;185010;8337254;1;1;1;4;2006-09-20;DF;9701;0;0;789;2;18;1;3;2;1;3;9;1;35.3;1479.45;46;2.3;41.298990885970156;2021;10;22;0;15
567;185196;9911379;1;66;1;2;2008-07-03;DF;9701;1;0;2355;2;7;0;2;4;0;0;2;1;24.77777777777778;757.0;109;2.6666666666666665;82.0867490829062;2021;7;18;0;13
568;185269;10591045;1;31;1;8;2009-01-12;DF;9701;0;0;151;1;14;4;2;2;1;1;4;1;35.93333333333333;1199.4333333333334;63;0.9333333333333333;74.55144778840273;2021;10;17;0;12
569;185704;13281060;1;71;1;2;2011-02-15;DF;9701;0;0;1586;2;17;0;6;3;0;5;1;4;31.0;672.2789473684211;51;1.6842105263157894;56.35327282443045;2021;8;5;1;10
570;186086;38030169;2;48;0;8;2008-09-19;DF;9701;0;0;2677;0;10;0;0;3;2;2;2;1;44.7;1717.5099999999998;81;1.6;75.74812062208393;2021;1;18;1;13
571;186215;15506283;1;15;1;2;2012-04-30;DF;9701;1;0;2483;0;24;5;5;3;1;2;5;3;26.25;1452.6083333333333;41;1.5416666666666667;44.250575381005994;2021;10;24;0;9
572;186526;15699215;1;10;1;2;2012-06-13;DF;9701;0;0;3337;3;19;2;3;8;1;2;4;2;34.45454545454545;1536.0954545454545;47;2.5;48.88948154660357;2021;9;25;0;9
573;186567;15734562;1;36;1;4;2012-06-05;DF;9701;0;0;125;4;16;3;3;3;2;2;5;2;40.1;969.8950000000001;46;2.5;43.497826863284274;2021;8;25;1;9
574;186617;15776444;1;90;1;8;2012-06-26;DF;9701;0;0;1072;2;16;5;3;0;0;1;6;3;39.55555555555556;945.9000000000001;57;2.0;59.334311773485815;2021;10;24;0;9
575;186810;16366398;1;14;1;2;2012-06-27;DF;9701;0;0;4471;2;15;4;2;3;3;2;2;1;28.176470588235293;1401.9411764705883;59;1.9411764705882353;44.2676077256271;2021;9;28;0;9
576;187187;16721324;1;59;1;2;2012-08-16;DF;9701;1;0;2652;2;12;2;4;4;1;2;1;0;32.714285714285715;1303.4071428571428;77;1.3571428571428572;81.64100953485216;2021;10;16;0;9
577;187267;12099986;1;88;1;8;2010-06-17;DF;9701;0;0;1101;3;25;7;8;2;3;2;4;2;30.607142857142858;1430.3607142857143;35;1.5714285714285714;28.202724868109513;2021;9;27;0;11
578;187305;11093020;1;70;1;2;2009-08-26;DF;9701;1;0;3692;1;12;3;3;2;0;3;1;1;31.53846153846154;778.2538461538461;52;2.923076923076923;43.887086812511136;2021;6;11;1;12
579;187585;16874647;1;82;1;2;2012-09-13;DF;9701;1;0;3193;1;15;3;4;4;0;2;3;0;29.8125;960.10625;46;1.6875;45.74159303449469;2021;3;25;1;9
580;187826;17028392;1;8;1;2;2012-10-15;DF;9701;1;0;3276;2;19;4;0;8;0;4;4;1;38.714285714285715;1112.4238095238095;47;1.380952380952381;40.67121217765706;2021;9;27;0;9
581;187906;17091215;1;68;1;2;2012-10-29;DF;9701;0;0;2042;0;11;1;2;3;0;2;2;1;35.0;1661.0636363636365;83;1.8181818181818181;73.79810295664788;2021;10;7;0;9
582;188360;17426548;1;9;1;4;2013-01-16;DF;9701;0;0;1792;0;18;3;2;1;3;4;4;1;43.888888888888886;1317.9444444444443;52;1.3333333333333333;54.15005423545227;2021;7;27;1;8
583;188413;6047087;41;26;0;2;2012-09-11;DF;9701;0;0;1396;1;19;3;4;1;1;5;5;1;31.0;818.595;51;1.75;56.02383742757009;2021;10;9;0;9
584;188827;17737866;1;82;1;2;2013-03-11;DF;9701;1;0;278;1;22;4;3;6;0;6;3;1;32.26086956521739;1426.6478260869567;43;1.826086956521739;38.40658948282806;2021;9;26;0;8
585;189063;17888631;1;91;1;2;2013-01-29;DF;9701;0;0;1346;3;10;5;2;1;0;2;3;0;36.0;914.7615384615384;62;1.5384615384615385;47.012631281390746;2021;2;4;1;8
586;189096;17919041;1;89;1;4;2013-04-12;DF;9701;1;1;291;2;22;5;5;4;0;4;5;1;34.375;1055.4291666666666;43;1.75;38.90884116245195;2021;10;15;0;8
587;189296;18044038;1;21;1;2;2013-04-30;DF;9701;0;0;3010;1;18;3;4;4;1;4;3;0;35.0;1314.9157894736843;51;1.631578947368421;53.53399750521989;2021;9;3;0;8
588;189933;11949075;1;30;1;2;2010-05-14;DF;9701;0;0;2193;1;15;3;4;1;0;0;4;4;30.75;1234.325;51;1.75;38.392128822918316;2021;3;23;1;11
589;190024;13036065;1;39;1;2;2010-12-20;DF;9701;0;0;2334;0;12;1;2;4;0;1;4;0;34.333333333333336;1673.2083333333333;83;1.5;86.79585624416079;2021;8;2;0;11
590;190032;13164648;1;45;1;2;2010-12-14;DF;9701;0;0;1647;1;14;3;3;3;1;3;2;0;41.333333333333336;1681.1399999999999;70;1.8666666666666667;58.89358268633904;2021;10;4;0;11
591;190038;13294497;1;40;1;2;2011-02-21;DF;9701;1;0;244;0;21;4;2;6;0;4;5;0;37.76190476190476;1434.5285714285715;50;1.8095238095238095;52.45655345140395;2021;10;24;0;10
592;190217;8644821;9;20;0;2;2012-05-28;DF;9701;0;0;1635;2;20;3;5;3;1;5;4;1;31.363636363636363;1514.8363636363638;44;1.5909090909090908;48.987156445323905;2021;10;15;0;9
593;190360;18043055;1;44;1;2;2013-04-19;DF;9701;1;0;3607;0;22;1;3;6;1;4;5;2;33.13636363636363;1617.1863636363635;47;1.0454545454545454;46.17348730283663;2021;10;8;0;8
594;190470;18338911;1;99;1;2;2013-06-18;DF;9701;1;0;4506;1;14;4;2;4;0;2;2;1;19.666666666666668;936.1;67;1.6666666666666667;67.85011241775537;2021;10;6;0;8
595;190777;18494709;1;56;1;2;2013-07-11;DF;9701;1;0;4626;1;15;3;2;2;1;3;2;3;26.375;1217.65625;62;1.5;53.66521737173488;2021;8;27;0;8
596;191497;16888618;1;70;1;2;2012-08-21;DF;9701;0;0;2298;2;16;3;2;4;0;2;4;3;29.22222222222222;1177.7666666666667;56;1.8333333333333333;48.376550698033924;2021;9;23;0;9
597;191502;18960389;1;82;1;2;2013-09-25;DF;9701;0;0;757;1;16;4;2;2;0;4;2;3;34.76470588235294;991.2941176470588;62;2.2941176470588234;56.232462543890065;2021;10;23;0;8
598;191611;19031654;1;0;1;2;2013-10-03;DF;9701;0;0;3642;1;11;5;2;1;1;1;0;2;31.0;1452.8666666666668;84;2.0833333333333335;137.51898441444428;2021;8;29;0;8
599;192237;19403618;1;20;1;2;2013-12-11;DF;9701;0;0;2954;2;25;4;5;7;3;2;4;2;40.55555555555556;1191.8444444444444;37;2.1481481481481484;42.59283282764864;2021;10;6;0;8
600;192313;19444143;1;10;1;4;2013-12-18;DF;9701;0;0;1187;2;12;3;0;5;1;1;2;2;29.071428571428573;1396.2357142857143;73;2.2857142857142856;75.85715320461011;2021;8;17;0;8
601;192463;19540709;1;8;1;2;2014-01-14;DF;9701;0;0;648;1;13;6;2;3;0;2;1;0;34.57142857142857;1277.6214285714286;60;2.5;98.84019736617594;2021;4;7;1;7
602;192675;19676534;1;60;1;8;2014-02-04;DF;9701;0;0;1477;2;7;0;3;2;0;0;3;1;33.666666666666664;1376.4333333333334;115;1.8888888888888888;74.40094085426608;2021;10;15;0;7
603;192821;19762449;1;15;1;2;2014-02-19;DF;9701;0;0;445;0;19;2;2;4;1;5;4;1;37.8421052631579;1046.6842105263158;52;0.5263157894736842;44.64085074856388;2021;9;12;0;7
604;192912;19814416;1;71;1;4;2014-02-27;DF;9701;0;0;1249;1;17;5;4;2;1;1;4;1;29.22222222222222;724.8111111111111;58;1.5;42.48891571313051;2021;10;13;0;7
605;193362;8902225;2;26;0;2;2014-04-09;DF;9701;0;0;2116;1;13;3;2;2;1;1;4;1;40.07142857142857;1035.357142857143;77;2.2142857142857144;91.90765882927978;2021;10;12;0;7
606;194593;21181387;1;8;1;4;2014-10-03;DF;9701;1;0;150;1;14;2;3;3;0;5;1;1;34.86666666666667;1602.88;66;1.5333333333333334;57.88804289491986;2021;10;22;0;7
607;194740;21280526;1;42;1;4;2014-10-16;DF;9701;0;0;842;0;17;4;0;5;0;3;2;3;31.11764705882353;752.6117647058824;55;1.1176470588235294;54.12626297602671;2021;6;26;1;7
608;194760;21295211;1;79;1;2;2014-10-23;DF;9701;1;0;2101;1;20;5;6;4;1;1;3;1;34.38095238095238;1028.104761904762;47;1.9523809523809523;47.32174447333911;2021;9;28;0;7
609;195107;21517166;1;50;1;2;2014-12-03;DF;9701;1;1;2843;0;25;4;5;5;0;2;8;1;29.76;827.932;40;1.68;32.63167769038069;2021;10;19;0;7
610;195109;15046257;2;32;0;8;2014-11-21;DF;9701;0;0;3719;1;18;1;2;4;0;4;6;2;35.526315789473685;948.6105263157893;55;1.9473684210526316;50.4944991503475;2021;10;22;0;7
611;195360;20876847;1;41;1;2;2014-08-18;DF;9701;1;0;1320;2;14;3;5;2;0;2;3;1;27.75;1197.325;64;2.4375;68.83261500835842;2021;9;11;0;7
612;195525;21812855;1;97;1;2;2015-01-21;DF;9701;0;0;905;3;11;0;6;2;1;1;4;0;39.357142857142854;1078.2642857142857;72;2.142857142857143;50.105450931188635;2021;9;22;0;6
613;195801;21975799;1;1;1;2;2015-03-02;DF;9701;0;0;3567;0;13;0;2;4;0;2;3;2;35.23076923076923;1779.4769230769232;76;0.6923076923076923;98.8916354175395;2021;9;20;0;6
614;195813;21983521;1;86;1;2;2015-03-03;DF;9701;0;0;1170;3;15;0;4;4;1;1;6;2;30.055555555555557;889.6277777777777;59;2.1666666666666665;52.31042556543934;2021;10;11;0;6
615;195984;22086459;1;92;1;2;2015-03-18;DF;9701;0;0;3665;2;16;3;4;5;1;1;4;0;45.111111111111114;1323.5666666666666;55;1.8333333333333333;50.981983383915;2021;9;30;0;6
616;196107;22162997;1;19;1;2;2015-03-31;DF;9701;1;0;3673;1;11;3;0;3;0;1;4;1;37.083333333333336;1230.2416666666666;85;1.6666666666666667;72.73908994901964;2021;9;27;0;6
617;196166;22204162;1;84;1;2;2015-04-07;DF;9701;0;0;3583;0;15;3;3;8;0;0;1;0;26.933333333333334;1359.1399999999999;59;1.0666666666666667;55.6329534557;2021;5;1;1;6
618;196187;22214906;1;41;1;2;2015-04-06;DF;9701;1;0;452;1;18;4;5;3;1;1;4;1;29.36842105263158;1542.221052631579;52;1.4210526315789473;46.729719308665516;2021;9;5;0;6
619;196617;22426371;1;72;1;2;2015-04-09;DF;9701;1;0;1048;2;17;2;2;4;2;4;2;3;39.421052631578945;1311.5684210526315;53;1.736842105263158;50.08119949851317;2021;10;10;0;6
620;196944;22624934;1;37;1;2;2015-06-08;DF;9701;0;0;1160;2;22;6;5;2;2;3;4;2;35.333333333333336;991.4666666666667;38;2.1666666666666665;36.97549385143701;2021;7;27;1;6
621;197228;22796420;1;69;1;2;2015-07-06;DF;9701;0;0;3429;4;8;0;1;3;1;3;4;0;33.5;1308.8916666666667;82;1.75;122.9619305461506;2021;7;19;1;6
622;197407;22904764;1;44;1;2;2015-07-22;DF;9701;1;0;2230;0;17;2;4;5;0;3;3;0;33.94117647058823;1677.7941176470588;55;1.6470588235294117;66.47999581641082;2021;7;21;1;6
623;197555;27197888;178;0;0;2;2015-07-31;DF;9701;0;0;2535;1;10;4;1;2;0;1;1;2;30.90909090909091;1401.8;96;2.1818181818181817;73.77133589681021;2021;10;23;0;6
624;197726;23092859;1;73;1;2;2015-08-12;DF;9701;1;0;1005;1;17;2;3;3;1;2;6;1;26.5;678.6777777777778;53;1.3333333333333333;47.83926374547733;2021;9;28;0;6
625;198175;12729010;1;41;1;8;2010-10-21;DF;9701;0;0;138;1;17;3;5;2;1;3;2;2;33.166666666666664;725.4055555555556;56;1.8888888888888888;55.315390150872595;2021;9;19;0;11
626;198543;23606053;1;56;1;3;2015-11-04;DF;9701;1;0;2144;3;19;2;2;4;0;5;8;1;31.59090909090909;1053.4363636363635;41;2.727272727272727;37.62109699059173;2021;6;24;1;6
627;198721;23711577;1;7;1;8;2015-11-18;DF;9701;0;0;2037;0;16;4;3;2;0;1;4;2;26.4375;1050.65;65;0.875;62.636730438297946;2021;10;9;0;6
628;198770;21320727;2;7;0;2;2015-11-24;DF;9701;0;0;2625;0;9;2;2;0;0;0;4;1;31.0;844.4444444444445;89;1.4444444444444444;70.77594488948911;2021;2;5;1;6
629;198804;23768383;1;48;1;2;2015-11-24;DF;9701;0;0;5;1;12;0;2;3;0;1;6;1;42.84615384615385;1133.8461538461538;70;1.9230769230769231;88.79173510086522;2021;9;10;0;6
630;199080;23944603;1;47;1;2;2016-01-11;DF;9701;0;0;2470;2;19;5;6;2;1;2;5;0;28.666666666666668;1392.2333333333333;50;2.3333333333333335;44.59035770208622;2021;10;22;0;5
631;199170;23997163;1;96;1;2;2016-01-18;DF;9701;0;0;3537;2;15;5;2;4;0;1;3;2;29.176470588235293;895.2294117647059;62;2.176470588235294;64.06487800464464;2021;10;9;0;5
632;199379;24117058;1;88;1;2;2016-02-04;DF;9701;1;0;3122;2;22;6;8;5;1;2;2;0;28.958333333333332;1313.7166666666667;33;1.8333333333333333;31.848827703495722;2021;5;25;1;5
633;199380;24117092;1;52;1;8;2016-02-04;DF;9701;0;0;1927;2;17;3;2;1;1;6;6;0;32.526315789473685;1530.2368421052631;53;1.263157894736842;43.83681861935999;2021;9;15;0;5
634;199483;24004858;1;92;1;4;2016-01-18;DF;9701;0;0;1092;2;17;2;2;4;0;4;6;1;28.473684210526315;1357.5473684210526;47;2.1578947368421053;46.58859209699567;2021;9;3;1;5
635;199598;372383;15;24;0;2;2016-02-19;DF;9701;0;0;4204;0;17;2;4;1;2;3;4;1;45.94117647058823;1711.3882352941175;57;1.5294117647058822;59.74159852021035;2021;9;6;0;5
636;199662;13197254;3;55;0;2;2016-02-26;DF;9701;0;0;2220;0;13;3;2;1;3;3;0;1;26.384615384615383;1234.8384615384616;71;2.1538461538461537;43.55137451587748;2021;9;19;0;5
637;199876;24396344;1;20;1;4;2016-03-16;DF;9701;0;0;2093;2;21;4;5;6;0;2;4;2;29.82608695652174;1332.3391304347826;44;2.0;34.58048463158624;2021;10;7;0;5
638;200084;24514280;1;14;1;4;2016-04-04;DF;9701;1;0;1650;1;16;3;5;5;0;1;2;1;32.23529411764706;1631.1764705882354;59;1.9411764705882353;54.57849851360882;2021;9;12;0;5
639;200160;6057223;318;8;0;2;2016-04-07;DF;9701;0;0;2755;4;12;2;1;0;1;1;9;2;32.4375;1349.65625;60;2.4375;51.06919053815345;2021;8;11;1;5
640;200741;24883242;1;39;1;2;2016-05-27;DF;9701;1;0;3255;0;12;3;2;2;0;1;3;1;30.916666666666668;858.4833333333332;72;1.0;109.78927976088205;2021;5;7;1;5
641;200971;9286569;4;82;0;2;2016-06-09;DF;9701;1;0;1246;1;23;4;6;5;3;2;2;2;30.291666666666668;982.1374999999999;42;1.875;46.04144594603337;2021;10;12;0;5
642;201816;17427262;1;30;1;2;2013-01-16;DF;9701;1;0;820;3;15;4;5;5;0;2;2;0;30.77777777777778;1194.0333333333333;47;1.7222222222222223;43.93838088595087;2021;4;26;1;8
643;201851;24377408;1;45;1;8;2016-03-14;DF;9701;0;0;1956;2;15;2;1;6;0;6;2;0;29.470588235294116;904.8176470588235;63;1.7058823529411764;61.91775669184083;2021;10;24;0;5
644;202091;17066052;1;63;1;8;2012-10-25;DF;9701;0;0;1613;1;16;4;4;3;3;1;0;2;36.64705882352941;1405.4588235294118;61;1.8823529411764706;70.6073816519916;2021;10;5;0;9
645;202517;8432604;1;19;1;4;2006-11-09;DF;9701;0;0;3523;1;13;3;2;5;1;1;2;0;37.57142857142857;1059.4857142857143;70;2.0714285714285716;90.30258143053138;2021;9;5;0;15
646;202566;25333106;1;38;1;2;2016-08-01;DF;9701;0;0;1401;0;18;2;5;6;1;1;3;0;27.166666666666668;1077.4;44;1.8333333333333333;42.266987944448964;2021;10;4;0;5
647;202859;20102491;1;99;1;2;2014-04-16;DF;9701;1;0;1729;1;20;3;9;3;1;2;3;0;32.0;1479.4857142857143;49;1.7142857142857142;49.51007473232089;2021;10;23;0;7
648;202931;25157020;1;0;1;2;2016-07-07;DF;9701;0;0;1883;1;19;5;4;2;1;5;1;2;31.95;1392.7450000000001;49;1.45;42.740406903438206;2021;9;17;0;5
649;203022;23341641;1;5;1;2;2015-09-24;DF;9701;1;0;3341;2;20;1;4;2;1;4;8;2;38.5;1301.359090909091;42;1.3181818181818181;39.32341625240153;2021;10;14;0;6
650;203057;5046455;3;23;0;8;2008-02-25;DF;9701;0;0;3491;1;14;4;1;3;0;3;3;1;35.8;1052.2266666666667;67;1.8;47.3455060040075;2021;10;10;0;13
651;204340;14536755;1;10;1;2;2011-10-26;DF;9701;0;0;983;2;22;3;5;4;0;4;5;3;43.791666666666664;1503.2583333333332;39;1.375;35.98303528021665;2021;10;16;0;10
652;204387;16648739;1;44;1;2;2012-07-30;DF;9701;0;0;3731;2;11;2;2;0;1;2;3;3;28.384615384615383;1164.5615384615385;84;1.9230769230769231;71.76287147419772;2021;10;24;0;9
653;204468;22653102;1;49;1;2;2015-06-05;DF;9701;1;0;3269;2;11;0;4;2;2;2;2;1;41.61538461538461;1037.8076923076924;77;1.5384615384615385;63.95500805687976;2021;8;16;0;6
654;204474;9663265;1;44;1;2;2008-02-15;DF;9701;1;0;4592;1;15;2;5;2;0;2;2;3;28.6875;1307.45;62;1.1875;53.513196710925634;2021;8;16;1;13
655;204658;26065153;1;0;1;2;2016-08-30;DF;9701;0;0;1754;2;17;1;2;4;1;3;6;2;37.78947368421053;1277.957894736842;54;1.4210526315789473;77.92509857327306;2021;10;9;0;5
656;204670;26072398;1;65;1;8;2016-08-31;DF;9701;0;0;1234;1;13;2;5;1;0;3;2;1;34.714285714285715;876.1071428571429;62;2.0;96.19543715882533;2021;4;18;1;5
657;204748;26133945;1;75;1;2;2016-09-09;DF;9701;0;0;1288;0;10;2;3;1;1;0;1;2;19.0;798.42;90;1.3;116.3500465549255;2021;5;30;1;5
658;204954;26289976;1;10;1;8;2016-10-04;DF;9701;0;0;1083;1;20;1;3;8;0;4;3;2;37.95238095238095;1598.7809523809524;50;2.0476190476190474;52.982520702586434;2021;10;14;0;5
659;204999;26314512;1;16;1;2;2016-10-05;DF;9701;0;0;1483;0;13;3;3;2;1;2;1;1;27.0;1171.6;77;1.9230769230769231;44.75760332675953;2021;9;1;0;5
660;205289;26400130;1;5;1;8;2016-10-21;DF;9701;0;0;1924;2;13;1;6;3;0;3;2;0;36.733333333333334;1552.0066666666667;64;2.1333333333333333;53.86017422313948;2021;10;24;0;5
661;205478;26614948;1;20;1;2;2016-11-28;DF;9701;1;0;3671;1;11;2;2;0;1;2;3;2;36.0;1214.7166666666667;62;2.0;59.98043758228164;2021;8;15;1;5
662;205589;26687670;1;11;1;2;2016-12-09;DF;9701;1;0;1152;3;12;1;3;3;1;1;6;0;27.266666666666666;1386.6266666666668;65;2.1333333333333333;60.98996237254194;2021;8;4;1;5
663;205761;26780258;1;41;1;8;2017-01-02;DF;9701;0;0;1942;4;21;3;5;6;0;2;7;2;37.76;1159.888;32;1.84;32.806857980543576;2021;4;20;1;4
664;205796;8616988;9;87;0;2;2016-12-29;DF;9701;0;0;1913;2;13;3;3;2;1;1;5;0;26.066666666666666;1201.4399999999998;67;1.6;78.75112568032515;2021;10;8;0;5
665;205890;5092805;2;7;0;2;2016-11-16;DF;9701;1;0;1345;2;19;3;2;1;1;4;9;1;34.285714285714285;944.8619047619047;48;2.5238095238095237;38.012465060819196;2021;10;4;0;5
666;206051;26984243;1;3;1;8;2017-01-30;DF;9701;0;0;3487;0;13;2;4;2;1;3;1;0;48.23076923076923;1391.7384615384615;77;1.5384615384615385;103.09983699739243;2021;8;7;1;4
667;206102;27021493;1;0;1;4;2017-02-03;DF;9701;0;0;1299;3;14;2;3;3;0;2;6;1;32.11764705882353;1305.0;62;2.411764705882353;57.61564457679876;2021;10;11;0;4
668;206134;7390072;2;12;0;2;2017-02-01;DF;9701;1;0;1998;0;18;5;4;3;0;2;4;0;28.61111111111111;1172.611111111111;47;1.7777777777777777;53.59543439730006;2021;6;25;1;4
669;206502;27285849;1;5;1;2;2017-03-13;DF;9701;1;0;1437;2;13;3;3;2;0;2;4;1;27.6;1458.0666666666666;66;2.6;58.52406621664811;2021;10;13;0;4
670;206627;27374078;1;22;1;2;2017-03-23;DF;9701;0;0;1478;0;15;0;3;2;3;1;5;1;31.733333333333334;1440.1866666666667;71;2.066666666666667;54.2054387662044;2021;10;18;0;4
671;207098;38027868;2;39;0;2;2017-05-03;DF;9701;0;0;2168;1;19;7;2;6;0;2;1;2;34.4;708.155;48;1.75;41.45257277267219;2021;9;16;0;4
672;207102;27668849;1;94;1;8;2017-05-05;DF;9701;0;0;3553;2;14;1;4;4;0;1;4;2;27.75;1080.94375;62;2.1875;47.36168165182576;2021;9;28;0;4
673;207270;27762348;1;72;1;2;2017-05-18;DF;9701;0;0;4372;0;13;1;5;3;0;1;2;1;35.69230769230769;1631.4076923076923;66;1.3846153846153846;103.93868384773783;2021;6;20;1;4
674;207310;9152384;2;13;0;2;2017-05-18;DF;9701;0;0;1602;2;11;2;1;1;0;3;6;0;44.46153846153846;1181.3461538461538;78;2.3846153846153846;58.62072064457148;2021;10;23;0;4
675;207460;27901753;1;24;1;2;2017-06-06;DF;9701;0;0;1710;1;17;2;3;2;1;5;4;1;30.444444444444443;1448.138888888889;56;1.5;40.93018784243005;2021;9;3;0;4
676;207676;28036599;1;32;1;2;2017-06-26;DF;9701;0;0;1505;1;16;2;3;6;0;3;1;2;31.764705882352942;1246.4176470588234;55;2.176470588235294;49.26141999577357;2021;7;11;1;4
677;207710;26491346;1;23;1;8;2016-11-07;DF;9701;0;0;1850;1;16;4;4;2;0;3;4;0;25.764705882352942;1129.1411764705883;56;1.0;56.534834394380255;2021;10;24;0;5
678;207732;26154594;1;89;1;2;2016-09-13;DF;9701;1;0;4286;2;15;1;3;4;1;3;4;1;23.352941176470587;1014.9705882352941;61;1.6470588235294117;93.50534744066782;2021;9;18;0;5
679;207878;28163052;1;6;1;4;2017-07-12;DF;9701;1;1;1853;4;10;6;2;2;0;0;4;0;25.5;1141.4428571428573;73;2.5714285714285716;43.525684452982375;2021;10;11;0;4
680;207988;28246417;1;58;1;8;2017-07-24;DF;9701;0;0;1722;0;5;0;0;1;0;1;3;0;43.8;1861.0400000000002;159;2.0;156.86379442050992;2021;3;18;1;4
681;208221;28411728;1;25;1;2;2017-08-14;DF;9701;1;0;3063;0;15;3;2;2;0;4;4;0;27.0;1398.3066666666666;63;0.6;68.57083333074982;2021;10;23;0;4
682;208299;28473391;1;80;1;2;2017-08-22;DF;9701;0;0;2619;1;16;3;1;3;0;2;7;1;29.705882352941178;1109.9882352941177;50;2.0588235294117645;44.4490139795024;2021;5;4;1;4
683;208913;28881570;1;57;1;2;2017-10-18;DF;9701;1;0;2636;1;20;2;10;2;0;1;5;1;36.80952380952381;985.0904761904762;50;2.0476190476190474;49.89749492710029;2021;10;24;0;4
684;209181;29049500;1;8;1;2;2017-11-10;DF;9701;0;0;2310;5;25;2;10;3;1;5;6;3;33.7;1504.7266666666667;33;2.3333333333333335;26.184881860530524;2021;10;14;0;4
685;209457;3696869;3;72;0;2;2017-12-05;DF;9701;0;0;2098;3;15;3;3;1;1;2;8;0;38.5;1799.9555555555555;56;2.2222222222222223;60.717167213759794;2021;9;30;0;4
686;209854;29477046;1;88;1;2;2018-01-19;DF;9701;0;0;2064;0;19;3;6;4;3;1;2;0;29.42105263157895;1268.0263157894738;56;2.210526315789474;50.9660986330771;2021;10;16;0;3
687;209956;29537852;1;2;1;4;2018-01-26;DF;9701;1;0;3844;1;13;3;0;1;2;0;4;4;34.142857142857146;811.5214285714286;72;2.5;52.02878129305199;2021;10;15;0;3
688;210168;29656190;1;81;1;4;2018-02-08;DF;9701;0;0;1986;0;12;4;0;4;0;0;3;1;46.333333333333336;1425.8500000000001;75;1.5833333333333333;80.97515178504804;2021;9;24;0;3
689;210583;29891076;1;36;1;8;2018-03-09;DF;9701;0;0;2036;0;21;5;6;4;0;3;2;1;34.76190476190476;1713.4142857142856;50;1.5238095238095237;45.054522525491265;2021;10;24;0;3
