cod_cliente;inscri_estad;cnpj_basico;cnpj_ordem;cnpj_dv;cidade;estado;bairro;cep;logradouro;num;cnae;cod_cidade;cod_praca;praca;num_regiao;regiao;lat;long;ramo_atv;nome
2221;7,56597E+11;13197254;4;36;BRASILIA;DF;SANTA MARIA;72549500;ADE, POLO JK, TRECHO 02;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;1;OTIMA COMERCIAL DE ALIMENTOS S/A FILIAL 3
1812;7,831E+11;28881699;1;65;BRASÍLIA;DF;ASA NORTE;70865550;CLN 410 BLOCO E;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.752.767;-47.881.106;;RIBEIRO E SOUSA BAR E RESTAURANTE LTDA ME
655;7,93232E+11;4972092;54;34;BRASILIA;DF;AGUAS CLARAS NORTE;71900100;AVENIDA DAS CASTANHEIRAS;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.838.409;-48.029.729;1;GRUPO FARTURA DE HORTIFRUT S.A. - CASTANHEIRAS
2814;7,84391E+11;29536322;1;31;BRASILIA;DF;AGUAS CLARAS;71909540;CORPORATE RUA 12 NORTE;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;LIFEBOX AGUAS CLARAS COM. DE ALIMENTOSS LTDA EPP
1282;7,80073E+11;7686950;1;60;BRASILIA;DF;LAGO NORTE;71505701;SHIN QI 5 BLOCO E-PPL;S/N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;-15.733.627;-47.864.763;;COMERCIAL SILVA E SOUSA LTDA ME
3690;7,53448E+11;11544484;1;56;BRASILIA;DF;ASA NORTE;70772530;QUADRA CLN 115 BLOCO C;9;;5300108;1;ASA SUL;;;;;23;WF CARNES 115 LTDA EPP
3332;07803842/001-10;27374096;1;4;BRASILIA;DF;ZONA INDUSTRIAL - GUARA;71200100;SIA TRECHO 10  LOTE 05 LOJA 34;SN;;5300108;1;ASA SUL;;;;;23;SOBERANA AGROPECUARIA EIRELI ME 
1623;7,79184E+11;26668862;1;80;BRASÍLIA;DF;GUARA I;71020009;SHIN QI 9;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.744.043;-478.505;;JAMBURANAS RESTAURANTE LTDA ME
248;;12580198;1;9;BRASÍLIA;DF;JARDIM BOTANICO;71680356;SHSB COND. QUINTAS DA ALVORADA;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;BETH CAFE E LANCHONETE LTDA ME
2064;7,84123E+11;29477046;1;88;BRASILIA;DF;ASA SUL;70239530;CLS 405 BLOCO C;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.814.176;-47.890.371;;TAFC HAMBURGUERIA E COMERCIO DE ALIMENTOS
2897;7,62098E+11;16782737;1;43;BRASILIA;DF;NUCLEO BANDEIRANTE ;71715000;VIA NB 01;S\N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;22;SAURA COMERCIO DE ALIMENTOS EIRELI
2406;7,86741E+11;30466094;1;50;BRASILIA;DF;ASA NORTE;70765510;CLN 312 BLOCO A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;CARNE MOÍDA - COMIDA, CERVEJA E CULTURA ARTESANAIS - LTDA 
1013;7,7791E+11;25390959;1;1;BRASILIA;DF;TAGUATINGA NORTE;72115120;QNB 12 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.823.337;-48.064.061;;F & G ALIMENTOS LTDA
3409;7,8997E+11;32740859;1;23;BRASILIA;DF;JARDIM BOTANICO;71686208;AV DO SOL S/N KM 7 LOTE ALTO DO SOL;S/N;;5300108;1;ASA SUL;;;;;23;HENKE COMERCIAL DE ALIMENTOS EIRELE
4087;7,87415E+11;31320944;1;70;BRASILIA;DF;TAGUATINGA NORTE;72145650;QNM 34 AREA ESPECIAL 1 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;7;MP SUSHI COMERCIO DE ALIMENTOS EIRELI
561;7,31703E+11;26999441;1;32;BRASILIA;DF;ASA SUL;70377520;CLS 114 BLOCO B ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.826.435;-47.919.286;;LA PANETTERIA EIRELI EPP
1133;;26355708;1;59;BRASÍLIA;DF;TAGUATINGA NORTE;72140130;QNJ 13;27;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;RIDELBER BOTELHO ALVIM JUNIOR 01125515139
211;7,72752E+11;22790985;1;39;BRASILIA;DF;AGUAS CLARAS NORTE;71918000;RUA DAS PAINEIRAS ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.837.313;-48.032.409;1;CARMO ALIMENTOS SA - BIG BOX AGUAS CLARAS 
285;7,50285E+11;9519464;1;83;BRASÍLIA;DF;SOBRADINHO;73005080;QUADRA 08;S/N;;5300108;11;SOBRADINHO;1;BRASILIA - DF;;;;CENTRO MEDICO MATSUMOTO LTDA ME
2110;7,32936E+11;37064730;3;28;BRASILIA;DF;GUARA II;71070640;ÁREA ESPECIAL 4;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-1.584.096;-47.984.073;;CINCO ESTRELAS CASA DE PAES LTDA EPP
1768;7,79989E+11;27158603;1;72;BRASILIA;DF;ASA SUL;70200002;SCES TRECHO 2 ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.816.433;-47.847.944;8;PROVENZA RESTAURANTE LTDA
700;7,46166E+11;7089342;1;79;BRASÍLIA;DF;ASA NORTE;70755520;SHCN C L QD 309 BL B LOJA 36, 42 E 48 TERREO;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;MARIA LUIZA A DA MATA PRODUTOS ALIMENTICIOS  ME
2047;7,84579E+11;29715376;1;64;BRASILIA;DF;ASA NORTE;70755000;SQN 309;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-1.576.084;-47.890.779;;309 NORTE CONVENIENCIA EIRELI
2009;7,84604E+11;29773370;1;43;BRASÍLIA;DF;LAGO SUL;71615510;SHIS QI 5 BLOCO A GILBERTO SALOMÃO;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-15.855.546;-47.906.564;;ONZE E TRINTA RESTAURANTE LANCH E CAFETERIA LTDA
1469;7,51504E+11;10565310;10;6;BRASILIA;DF;TAGUATINGA CENTRO;72010010;C1 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.830.868;-48.052.439;;PRAVOCE COMERCIAL DE ALIMENTOS LTDA - C1 TAGUATINGA
2523;7,53547E+11;11639830;1;80;BRASILIA;DF;SUDOESTE;70673623;CLSW 303 BLOCO C ;57;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;;DNR VIAGENS E TURISMO LTDA 
292;7,32936E+11;37064730;1;66;BRASÍLIA;DF;GUARA I;71010622;QI 04 BLOCO B;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.817.776;-47.984.638;;PANIFICADORA E CONFEITARIA CINCO ESTRELAS LTDA EPP
3895;7,58362E+11;14150499;1;28;BRASILIA;DF;ASA SUL;70273530;CLS 210 BL C LOJA 18;18;;5300108;1;ASA SUL;;;;;27;UNIVERSAL RESTAURANTE LTDA-ME
4214;8,00726E+11;39275002;2;0;BRASILIA;DF;SUDOESTE;70673632;CLSW 304 BLOCO B ;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;7;COMPLEXO GASTRONOMICO LTDA
1186;7,7629E+11;24536742;1;2;BRASÍLIA;DF;ÁGUAS CLARAS SUL;71936250;AVENIDA DAS ARAUCÁRIAS;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.839.888;-48.020.397;;DISTRIBUIDORA DE BEBIDAS VILELA LTDA
3402;7,8345E+11;29080277;1;53;BRASILIA;DF;NORTE (ÁGUAS CLARAS);71908180;RUA RUA 7 NORTE;13/14;;5300108;1;ASA SUL;;;;;27;CHICAGO PRIME ROTISSERIA AGUAS CLARAS EIRELI
1509;7,75394E+11;23997145;1;4;BRASÍLIA;DF;GAMA SETOR CENTRAL;72405610;ÁREA ESPECIAL 1 ;S/N;;5300108;8;GAMA;1;BRASILIA - DF;-16.017.766;-48.062.283;;MADEIRO BIER COMÉRCIO DE BEBIDAS LTDA
2615;7,5926E+11;14653915;5;34;BRASILIA;DF;AGUAS CLARAS;71919180;RUA 36 NORTE;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;1;EMPORIO FAZENDA MALUNGA COM. E DIST. DE ALIM. LTDA ME - AC 
3547;7,65792E+11;18888294;1;3;BRASILIA;DF;NORTE (ÁGUAS CLARAS);71901250;ALAMEDA GRAVATÁ QUADRA 301 CONJUNTO 10;1;;5300108;1;ASA SUL;;;;;10;VILLA CARIOCA STEAK GRILL & PETISCARIA LTDA ME
1244;7,61973E+11;8423601;1;19;BRASÍLIA;DF;ASA NORTE;70770730;SHCGN CLR 716 BLOCO B LOJA 43;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;EMERSON SILVA ALMEIDA LTDAME
1077;7,78934E+11;26525448;1;12;BRASILIA;GU;GUARÁ ZONA INDUSTRIAL ;71215300;SMAS TRECHO 03;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;EMPÓRIO CALIANDRA LTDA
3413;7,89257E+11;32308844;1;90;BRASILIA;DF;RECANTO DAS EMAS ;72622120;AV RECANTO QUADRA 308, LOTE 14 E;15;;5300108;1;ASA SUL;;;;;32;COMERCIAL DE ALIMENTOS MARK LTDA
3436;7,97006E+11;36617610;1;86;BRASILIA;DF;ASA NORTE;70753530;CLN 110 ;54;;5300108;1;ASA SUL;;;;;19;AMMO BURGUER ALIMENTACAO, RESTAURANTE E LANCHONETE LTDA
381;7,36088E+11;72586100;1;52;BRASILIA;DF;JARDIM BOTANICO;71988720;CONDOMÍNIO SAN DIEGO;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-15.871.426;-47.822.218;;A J PANIF E CONFEITARIA LTDA
2624;7,64446E+11;18212544;1;82;BRASILIA;DF;SIA;71200010;SIA TRECHO 01;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;;CAJUSSE LOJA DE CONVENIENCIA EIRELI - ME
2244;7,73785E+11;23327344;1;5;BRASILIA;DF;SUDOESTE;70670523;CLSW 103 BLOCO C;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;;GT COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
4119;7,34708E+11;38030151;2;46;BRASILIA;DF;GUARA II;71070508;RUA 8 POLO DE MODAS ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;COMERCIAL DE FRUTAS E VERD. CANTEIROS LTDA EPP
2611;7,42074E+11;4350148;1;7;BRASILIA;DF;ASA NORTE;70734520;CLN 105;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;TRIBO PRODUTOS NATURAIS LTDA - ME
2316;7,78374E+11;26199249;4;4;BRASILIA;DF;AGUAS CLARAS;71917720;R 28 NORTE;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;PAPRICA BURGUER COMERCIO DE ALIMENTOS LTDA
1310;7,53519E+11;11620889;1;26;BRASÍLIA;DF;ASA NORTE;70770560;SHLN BLOCO M SETOR HOSPITALAR NORTE;1;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;DEDE LANCHES LTDA ME
3399;7,92543E+11;34127692;1;55;BRASILIA;DF;ASA SUL;70300907;SCS QUADRA 4 BLOCO A N°49 SALA 122;49;;5300108;1;ASA SUL;;;;;35;TUDO JUNTO SERVICOS DE ALIMENTACAO LTDA
1018;7,40416E+11;3502936;1;9;BRASILIA;DF;SUDOESTE;70630000;SHC/AOS E/A 02/08 LOTE 05 LJS 129 E 130;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;-15.823.937;-4.793.098;;TERRACO COMERCIAL DE ALIMENTOS LTDA EPP
1056;7,37167E+11;1724555;1;49;BRASÍLIA;DF;SUDOESTE;70670522;CLSW QUADRA 103 BLOCO B LOJAS 33 E 35;103;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;;MARIA DE JESUS FERREIRA DE PAIVA ME
2650;7,44455E+11;38000782;1;31;BRASILIA;DF;VILA PLANALTO;70803120;AREA ESPECIAL LOTE 05;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;7;VANDERLEI ALVES DE LIMA ME
3737;;22347552;1;3;BRASILIA;DF;ASA SUL;70350510;QUADRA CRS 505 BLOCO A;37;;5300108;1;ASA SUL;;;;;36;BLACK SKULL ASSOCIAÇÃO DE MOTOCICLISTA
1107;7,58767E+11;14387527;1;25;BRASILIA;DF;LAGO SU;70347520;AEROPORTO INTERNACIONAL DE BRASÍLIA JUSCELINO KUBITSCHEK;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-1.585.107;-47.877.512;;LAGO PRODUTOS ALIMENTICIOS LTDA ME
278;;17737866;1;82;BRASÍLIA;DF;ASA NORTE;70747520;CLN 308 BLOCO B;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;LIGORIO & OLIVEIRA PRODUTOS NATURAIS LTDA ME
2397;7,54662E+11;12468311;1;69;BRASILIA;DF;ASA SUL;70234520;CLS 204 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;FIJI-COMIDA INTERNACIONAL E SERVIÇOS EIRELI EPP
2270;86984008;23043378;1;78;ITABORAI;RJ;JARDIM FERMA;24815170;AV VEREADOR HERMINIO MOREIRA;S/N;;3301900;1;ASA SUL;1;BRASILIA - DF;;;;CAVEMEN INDUSTRIA E COMERCIO LTDA
3261;7,75796E+11;24260230;1;58;BRASILIA;DF;GUARRA 2;71060280;QI 27 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;7;HGR COMERCIO DE ALIMENTOS EIRELI
1967;7,77255E+11;25035375;1;18;BRASILIA;DF;SUDOESTE;70673603;CLSW 301 BLOCO C ;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;15.798.225;47.921.137;;T. M. ORGANICOS E SAUDAVEIS LTDA
2740;7,85795E+11;30413961;2;70;BRASILIA;DF;ASA NORTE;70800110;SCEN TRECHO 1;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;3;NOVA QUICK & EASY COM. VAREJ. DE ALIM. EIRELI
3574;7,57928E+11;97526318;1;42;BRASILIA;DF;ASA NORTE;70701000;QUADRA SHN QUADRA 1;1;;5300108;1;ASA SUL;;;;;8;TOQUE GOURMET COMERCIO DE ALIMENTOS E BEBIDAS EIRELI ME
1228;7,48791E+11;8853413;1;20;BRASÍLIA;DF;GUARÁ;70000900;QI 20 BLOCO B;20;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;DELÍCIA DO TRIGO
1383;7,67433E+11;19852776;1;68;BRASÍLIA;DF;ASA SUL;70337540;CLS 304 BLOCO D;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.807.627;-47.897.152;;JACILMA CANTANHEDE SILVA  ME
3692;7,52623E+11;11093020;1;70;BRASILIA;DF;JARDIM BOTÂNICO;71681480;MANSOES ITAIPU;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;;;;;27;FRANCESCA PIZZARIA ARTESANAL LTDA ME
3512;7,53801E+11;11832478;9;51;BRASILIA;DF;ASA NORTE;70872540;QUADRA CLN 213 BLOCO D;02/abr;;5300108;1;ASA SUL;;;;;32;DONA DE CASA SUPERMERCADOS LTDA
4637;7,53946E+11;11926687;1;7;BRASILIA;DF;SÃO SEBASTIÃO;71691005;RUA 45 LOTE 401 LOJA 01;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;7;RESTAURANTE RECANTO DO SABOR LTDA ME
3383;7,5926E+11;14653915;3;72;BRASILIA;DF;SANTA MARIA;72549575;ST POLO DE DESENVOLVIMENTO JK TRECHO 2;1;;5300108;1;ASA SUL;;;;;16;EMPORIO FAZENDA MALUNGA COMERCIO E DISTRIBUIDORA DE ALIMENTO
4556;8,05806E+11;42088374;1;50;BRASILIA;DF;RESIDENCIAL OESTE SÃO SEBASTIÃO;71692005;QUADRA 101;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;22;EULENI GOMES VIANA MARTINS
4202;7,33102E+11;372383;7;14;BRASILIA;DF;SMU;70630000;SMU- QRO HOSPITAL GERAL DE BRASÍLIA ;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;15;DROGARIA BRASILO LTDA
1695;7,47295E+11;7738069;2;47;BRASILIA;DF;TAGUATINGA SUL;72035509;CSG 9;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.873.985;-48.030.948;;SA ATACADISTA DE ALIMENTOS LTDA - TAG SUL
424;7,49186E+11;9025392;1;18;BRASILIA;DF;ASA NORTE;70864520;CLN 212 BLOCO B ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.751.332;-47.885.302;8;SOARES & SOUZA COMERCIO DE BEBIDAS E ALIMENTOS LTDA EPP
2708;7,6059E+11;15414406;1;98;BRASILIA;DF;GUARA 2;71070518;RUA 18;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;KAROLINE VIEIRA MANGALHAES ME
1109;;24481875;1;10;BRASÍLIA;DF;ASA SUL;70238530;Q CLS 404 BLOCO C;35;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;GASTROBAR MEDIDA PROVISORIA COMERCIO DE ALIMENTOS LTDA  ME
1152;7,79209E+11;26687670;1;11;BRASÍLIA;DF;ASA NORTE;70000900;714 BLOCO G;3;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;R&E
1292;7,52767E+11;1116906;3001;88;;;ASA NORTE;70000900;313NORTE;S/N;;;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;PÃO DOURADO 313
3318;7,82927E+11;28778028;1;73;BRASILIA;DF;NOROESTE;70686605;ST CLNW 10/11 LOTE A LOJA 12;S/N;;5300108;1;ASA SUL;;;;;23;JD2 VASCONCELOS COMÉRCIO DE CARNES LTDA - ME
2094;7,85523E+11;30270084;1;44;BRASILIA;DF;ZONA INDUSTRIAL;70634120;Q SOFN QUADRA 1 CONJUNTO B;9;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;VAI BEM PRODUCAO DE SORVETES LTDA
4634;8,08698E+11;43686859;1;9;BRASILIA;DF;ASA SUL;70315000;SHS QUADRA 5;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;3;CONVENIENCIA ASA SUL LTDA
1120;7,58478E+11;14202411;1;74;BRASÍLIA;DF;ASA NORTE;70757040;SQN 311 BLOCO D   ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.756.308;-47.891.445;;HE PIZZARIA E RESTAURANTE LTDA  ME
4458;7,51504E+11;10565310;2;98;BRASILIA;DF;LOTES 01/02/03/04 S/N VILA SAO JOSE;72735513;QUADRA BLOCO C;S/N;;5300108;10;PARA;1;BRASILIA - DF;;;1;PRAVOCE COMERCIAL DE ALIMENTOS LTDA
2522;7,31587E+11;472399;1;3;BRASILIA;DF;GUARA;71205060;IAS TRECHO 06 NUMERO ;100;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;APEX ENGENHARIA COMERCIO E INDUSTRIA LTDA
2562;7,91638E+11;33652214;1;0;BRASILIA;DF;AGUAS CLARAS SUL;71929720;31 SUL;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;SAHARA PUB E TABACARIA LTDA
4279;7,86039E+11;30540197;1;12;BRASILIA;DF;ASA NORTE;70770100;ST STN CONJUNTO J ;T43;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;7;RFLG COMERCIO DE ALIMENTOS LTDA
1422;7,48836E+11;8878729;1;77;BRASÍLIA;DF;ASA SUL;70330530;ST CRS 502 BLOCO C;502;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;DD2 PRODUCOES EIRELI  ME
4100;7,93035E+11;34392041;1;92;BRASILIA;DF;ASA NORTE;70704050;SHN QUADRA 4 ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;20;IDS COMERCIO DE ALIMENTOS E BEBIDAS EIRELI
3151;7,7849E+11;26272798;1;14;BRASILIA;DF;SETOR HAB JARDIM BOTANICO;71680621;COND. MINI CHACARAS DO LAGO SUL01;S/N;;5300108;4;LAGO NORTE;;;;;;SUPERMERCADO TRES IRMAOS DF EIRELI
2167;7,82435E+11;28439751;1;28;BRASILIA;DF;ASA SUL;70347530;CLS 108 BLOCO C;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.815.573;-47.902.687;;PREP COMERCIO DE BEBIDAS E ALIMENTOS LTDA
3361;10.383.041-3;7101992;1;92;LUZIANIA;GO;JARDIM DO INGA;72850970;R 92;S/N;;5212501;1;ASA SUL;;;;;32;COMERCIAL DE ALIMENTOS SUPERMAX EIRELI
1236;7,439E+11;5332708;1;63;BRASÍLIA;DF;SETOR NOROESTE;70686600;SHCN/W CL QUADRA 10/11 BLOCO A LOJAS 11 E 12;10;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;CANTINHO DA BELEZA LTDA ME
2282;7,4177E+11;4183231;1;39;BRASILIA;DF;ZONA INDUSTRIAL;70632100;SAAN QUADRA 1 LOTE 75;75;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;6;ALIMENTE ALIMENTOS EIRELI
3117;7,81135E+11;27763359;1;77;BRASILIA;DF;ASA NORTE;70862520;QUADRA CLN 210 ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;;;;;;SKINA REAL BAR EIRELI ME
3715;7,54049E+11;11999092;1;81;BRASILIA;DF;ASA NORTE;70733540;QUADRA CLN 104 BLOCO D;38;;5300108;1;ASA SUL;;;;;27;EMBAIXADA GASTRONOMICA BAR E RESTAURANTE E EVENTOS LTDA
3803;1019942798;69957;1;94;CURITIBA;PR;SEMINÁRIO;80440000;AVENIDA NOSSA SENHORA APARECIDA - ATÉ 62;381;;4106902;1;ASA SUL;;;;;1;PORTO A PORTO COM IMP E EXP LTDA MATRIZ
2421;7,31188E+11;683748;16;12;BRASILIA;DF;CRUZEIRO;70660020;SHC AOS EA 02/08 Nº 05;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;;MARIETTA COM. ALIMENTOS LTDA
4074;7,71686E+11;22280435;1;70;BRASILIA;DF;ASA NORTE;70701030;ST SHN QUADRA 1 BLOCO C SN;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;7;RESTAURANTE SAL E FOGO LTDA
1101;7,54208E+11;12099986;1;88;BRASÍLIA;DF;ASA NORTE;70732540;CLN 103 BLOCO D ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;PAO DO MERCADO PRODUTOS ALIMENTICIOS LTDA ME
2836;7,86056E+11;30377961;1;80;BRASILIA;DF;LAGO SUL ;70610410;SHIS QL 02;S/N ;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;12;MOAI DISRUPTIVE IDEAS DESENV. DE NEG. EMPRES. LTDA
3369;7,87766E+11;31525039;2;37;BRASILIA;DF;ASA NORTE;70876510;Q CLN 413, BLOCO A, LOJA 17S;17;;5300108;1;ASA SUL;;;;;27;SANI COMERCIO DE ALIMENTOS EIRELI
3484;7,53801E+11;11832478;2;85;BRASILIA;DF;GUARÁ II;71065610;QUADRA QE 30 BLOCO A;39;;5300108;1;ASA SUL;;;;;32;DONA DE CASA SUPERMERCADOS LTDA
3710;7,84915E+11;29822808;1;36;BRASILIA;DF;SUL (ÁGUAS CLARAS);71940720;RUA RUA 19;LJ06;;5300108;1;ASA SUL;;;;;28;BIO SMART FOOD RESTAURANTE LTDA
3744;7,30479E+11;47508411;618;80;BRASILIA;DF;SUL (ÁGUAS CLARAS);71925180;QUADRA QUADRA 206;1;;5300108;1;ASA SUL;;;;;32;CIA BRASILEIRA DE DISTRIBUICAO
1206;7,77834E+11;25353428;1;49;BRASILIA;DF;SIG ZONA INDUSTRIAL;70610432;SIG QUADRA 3 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.828.093;-47.935.343;;CASA LEMOS LTDA ME
155;7,57761E+11;13896369;1;76;BRASÍLIA;DF;ASA SUL;70340907;SRTVS CONJUNTO D BLOCOS A, B E C LOTE 5;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;AFX PRODUÇÃO DE EVENTOS E MARKETING EIRELI ME
1184;7,42376E+11;4514473;1;68;BRASILIA;DF;LAGO SUL;71625640;SHIS QI 11 BLOCO O;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-15.846.622;-47.894.873;7;VELOCE MASSAS LTDA EPP
757;7,65852E+11;18960389;1;82;BRASÍLIA;DF;SUDOESTE;70673621;CLSW 303 BLOCO A;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;-15.801.562;-47.925.744;;P & V SUPERMERCADOS LTDA EPP
4545;7,69225E+11;20872474;1;30;BRASILIA;DF;CENTRO (SAO SEBASTIAO);71691083;AVENIDA COMERCIAL LOTE 2241;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;20;DISTRIBUIDORA DE BEBIDAS IMPERIAL EIRELI ME
2744;07.941.318/001-27;34995703;1;19;BRASILIA;DF;CANDANGOLANDIA;71727800;SETOR DE POSTOS E MOTEIS SUL I ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;QUICK BANDEIRANTE COM. VAREJITA DE ALIMENTOS LTDA
1595;7,70726E+11;21708325;1;1;BRASILIA;DF;ASA SUL;70200750;SGAS 615;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.837.936;-47.918.372;;BT SAGRADO LANCHES LTDA ME
4585;7,68248E+11;20355338;2;54;BRASILIA;DF;OESTE, SÃO SEBASTIÃO;71692439;QD 201 42;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;11;MERCADO DO PEIXE EIRELI
